electionYear,electionID,electoralUnitID,candidateID,caseNum,protNum,scraperID
2004,14431,34495,74,5.22,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=70&comboTribunal=ba,202
2004,14431,34495,152,2.28,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=230&comboTribunal=ba,203
2004,14431,34517,183,68-12/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=240/2004&comboTribunal=ba,204
2004,14431,34576,35,051,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=051&comboTribunal=ba,205
2004,14431,34690,254,961/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=961&comboTribunal=ba,206
2004,14431,34878,114,11.13/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=450/04&comboTribunal=ba,207
2004,14431,30872,142,371,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=265&comboTribunal=ba,208
2004,14431,30872,126,345,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=239&comboTribunal=ba,209
2004,14431,35092,93,66/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=85/04&comboTribunal=ba,210
2004,14431,35092,78,48/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=67/04&comboTribunal=ba,211
2004,14431,35149,88,0120,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2407&comboTribunal=ba,212
2004,14431,35149,21,025,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2315&comboTribunal=ba,213
2004,14431,35149,87,0119,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2406&comboTribunal=ba,214
2004,14431,35149,20,024,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2314&comboTribunal=ba,215
2004,14431,35157,67,4.04/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=90/04&comboTribunal=ba,216
2004,14431,30910,159,0125/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=null&comboTribunal=ba,217
2004,14431,33650,32,047,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=011&comboTribunal=ba,218
2004,14431,33650,27,042,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=011&comboTribunal=ba,219
2004,14431,33650,25,040,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=011&comboTribunal=ba,220
2004,14431,35319,233,864/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=261/04&comboTribunal=ba,221
2004,14431,35432,26,24/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=413&comboTribunal=ba,222
2004,14431,35432,27,35/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=414&comboTribunal=ba,223
2004,14431,35432,34,48/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=427&comboTribunal=ba,224
2004,14431,35432,28,47/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=426&comboTribunal=ba,225
2004,14431,35475,142,1312/2001,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=null&comboTribunal=ba,226
2004,14431,35475,143,1313/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=null&comboTribunal=ba,227
2004,14431,35513,82,122/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=034/2004&comboTribunal=ba,228
2004,14431,35513,28,102/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=039/2004&comboTribunal=ba,229
2004,14431,35556,162,0038/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0038/2004&comboTribunal=ba,230
2004,14431,35556,151,0034/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0034/2004&comboTribunal=ba,231
2004,14431,35572,40,122/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=323/04&comboTribunal=ba,232
2004,14431,35572,161,326/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=885/04&comboTribunal=ba,233
2004,14431,35653,163,175/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=279/2004&comboTribunal=ba,234
2004,14431,35700,127,29.20/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=11.1/2004&comboTribunal=ba,235
2004,14431,35700,128,29.21/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=11.2/2004&comboTribunal=ba,236
2004,14431,35734,209,1060/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2554/01&comboTribunal=ba,237
2004,14431,35734,306,1029/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2552/01&comboTribunal=ba,238
2004,14431,35734,210,1061/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=255/02&comboTribunal=ba,239
2004,14431,35734,324,1151/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2764/2004&comboTribunal=ba,240
2004,14431,35734,198,951/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2549/16&comboTribunal=ba,241
2004,14431,35734,194,947/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2549/12&comboTribunal=ba,242
2004,14431,35734,199,952/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2549/17&comboTribunal=ba,243
2004,14431,35734,168,899/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2547/14&comboTribunal=ba,244
2004,14431,35750,142,327,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=321&comboTribunal=ba,245
2004,14431,35793,154,314/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=295/2004&comboTribunal=ba,246
2004,14431,35947,86,1110.18/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2880/04&comboTribunal=ba,247
2004,14431,35947,98,1110.19/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2880/04&comboTribunal=ba,248
2004,14431,35947,81,1110.06/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2880/04&comboTribunal=ba,249
2004,14431,35955,164,014.1,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=014.1&comboTribunal=ba,250
2004,14431,35955,197,17.1,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=17.1&comboTribunal=ba,251
2004,14431,35955,198,17.2,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=17.2&comboTribunal=ba,252
2004,14431,35955,165,014.2,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=014.2&comboTribunal=ba,253
2004,14431,35955,101,11.9,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=11.9&comboTribunal=ba,254
2004,14431,35955,125,12.18,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=12.18&comboTribunal=ba,255
2004,14431,35971,82,113/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=062/2004&comboTribunal=ba,256
2004,14431,35971,83,114/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=063/2004&comboTribunal=ba,257
2004,14431,35998,223,238,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=15&comboTribunal=ba,258
2004,14431,35998,222,239,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=15&comboTribunal=ba,259
2004,14431,35998,221,240,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=15&comboTribunal=ba,260
2004,14431,35998,175,193,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=13&comboTribunal=ba,261
2004,14431,36013,91,090/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=090/2004&comboTribunal=ba,262
2004,14431,36013,92,091/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=107/2004&comboTribunal=ba,263
2004,14431,36137,19,110/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=279/2004&comboTribunal=ba,264
2004,14431,36137,28,102/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=271/2004&comboTribunal=ba,265
2004,14431,36137,24,105/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=274/2004&comboTribunal=ba,266
2004,14431,36137,25,104/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=273/2004&comboTribunal=ba,267
2004,14431,36137,26,101/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=270/2004&comboTribunal=ba,268
2004,14431,36170,47,5.1,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=5.1&comboTribunal=ba,269
2004,14431,36170,48,5.2,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=5.2&comboTribunal=ba,270
2004,14431,36250,420,245/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=194/2004&comboTribunal=ba,271
2004,14431,36315,17,046/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=041/04&comboTribunal=ba,272
2004,14431,36315,1,030/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=25/04&comboTribunal=ba,273
2004,14431,36315,97,102/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=97/04&comboTribunal=ba,274
2004,14431,36439,136,067/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2.799/04&comboTribunal=ba,275
2004,14431,36439,145,068/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2.800/04&comboTribunal=ba,276
2004,14431,36510,39,028/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=028/04&comboTribunal=ba,277
2004,14431,36510,34,022/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=022/04&comboTribunal=ba,278
2004,14431,36633,108,058/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0058&comboTribunal=ba,279
2004,14431,36676,453,1006,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=423&comboTribunal=ba,280
2004,14431,36692,26,0045,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0121&comboTribunal=ba,281
2004,14431,36692,227,0276,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0513&comboTribunal=ba,282
2004,14431,36692,24,0027,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0103&comboTribunal=ba,283
2004,14431,36706,10,042/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=212/2004&comboTribunal=ba,284
2004,14431,30694,233,271/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=220/2004&comboTribunal=ba,285
2004,14431,36730,119,224/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=224/2004&comboTribunal=ba,286
2004,14431,36730,127,232/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=232/2004&comboTribunal=ba,287
2004,14431,36820,221,063/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=098/2004&comboTribunal=ba,288
2004,14431,36838,86,104/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=199&comboTribunal=ba,289
2004,14431,36838,87,105/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=200&comboTribunal=ba,290
2004,14431,36838,118,182/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=292&comboTribunal=ba,291
2004,14431,36854,260,2813/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=07-B&comboTribunal=ba,292
2004,14431,30007,245,53.01.09/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=474/2004&comboTribunal=ba,293
2004,14431,30007,257,81/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=730/2004&comboTribunal=ba,294
2004,14431,30007,228,53.10/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=460/2004&comboTribunal=ba,295
2004,14431,37052,215,002/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2294&comboTribunal=ba,296
2004,14431,37052,218,002/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2294/04&comboTribunal=ba,297
2004,14431,37052,10,010,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2302&comboTribunal=ba,298
2004,14431,39772,48,0054,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=302&comboTribunal=ba,299
2004,14431,37117,165,218/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=253/04&comboTribunal=ba,300
2004,14431,37133,45,4.4,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=4.4&comboTribunal=ba,301
2004,14431,37214,56,97/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=97/2004&comboTribunal=ba,302
2004,14431,37230,65,184/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=385/04&comboTribunal=ba,303
2004,14431,37230,160,327/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=886/04&comboTribunal=ba,304
2004,14431,37230,91,210/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=411/04&comboTribunal=ba,305
2004,14431,37230,84,211/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=412/04&comboTribunal=ba,306
2004,14431,37230,90,209/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=410/04&comboTribunal=ba,307
2004,14431,37311,169,253/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=173&comboTribunal=ba,308
2004,14431,37311,170,254/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=174&comboTribunal=ba,309
2004,14431,37311,215,394/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=310&comboTribunal=ba,310
2004,14431,37397,119,086/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=100/2004&comboTribunal=ba,311
2004,14431,37397,120,087/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=101/2004&comboTribunal=ba,312
2004,14431,37397,123,090/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=104/2004&comboTribunal=ba,313
2004,14431,37397,121,088/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=102/2004&comboTribunal=ba,314
2004,14431,37397,125,092/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=106/2004&comboTribunal=ba,315
2004,14431,37397,130,097/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=111/2004&comboTribunal=ba,316
2004,14431,37397,129,096/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=110/2004&comboTribunal=ba,317
2004,14431,37397,128,095/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=109/2004&comboTribunal=ba,318
2004,14431,37397,134,144/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=158/2004&comboTribunal=ba,319
2004,14431,37397,132,099/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=113/2004&comboTribunal=ba,320
2004,14431,37397,122,089/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=103/2004&comboTribunal=ba,321
2004,14431,37397,133,100/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=114/2004&comboTribunal=ba,322
2004,14431,37397,126,093/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=107/2004&comboTribunal=ba,323
2004,14431,37397,124,091/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=105/2004&comboTribunal=ba,324
2004,14431,37397,127,094/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=108/2004&comboTribunal=ba,325
2004,14431,37397,131,098/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=112/2004&comboTribunal=ba,326
2004,14431,37435,60,080-04/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=080-04/04&comboTribunal=ba,327
2004,14431,37451,172,238,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=121&comboTribunal=ba,328
2004,14431,37451,81,0137,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0112&comboTribunal=ba,329
2004,14431,37478,58,697/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=260/04&comboTribunal=ba,330
2004,14431,37516,65,0117,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=108&comboTribunal=ba,331
2004,14431,37516,23,072,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=106&comboTribunal=ba,332
2004,14431,37516,25,074,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=106&comboTribunal=ba,333
2004,14431,37532,305,018.45/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=7542.2&comboTribunal=ba,334
2004,14431,37591,81,101,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=101&comboTribunal=ba,335
2004,14431,37672,290,0305,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=4466&comboTribunal=ba,336
2004,14431,37672,282,0296,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=4456&comboTribunal=ba,337
2004,14431,37672,286,0301,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=4462&comboTribunal=ba,338
2004,14431,37680,211,247,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=21&comboTribunal=ba,339
2004,14431,37796,250,314/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=465/04&comboTribunal=ba,340
2004,14431,37796,225,301/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=449/04&comboTribunal=ba,341
2004,14431,37796,251,315/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=466/04&comboTribunal=ba,342
2004,14431,37796,226,302/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=450/04&comboTribunal=ba,343
2004,14431,37796,252,316/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=467/04&comboTribunal=ba,344
2004,14431,37796,95,161/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=571/04&comboTribunal=ba,345
2004,14431,37850,154,033/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0033&comboTribunal=ba,346
2004,14431,37850,160,039/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0039&comboTribunal=ba,347
2004,14431,37850,137,016/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0016&comboTribunal=ba,348
2004,14431,37850,140,019/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0019&comboTribunal=ba,349
2004,14431,37877,68,008-10/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=135/2004&comboTribunal=ba,350
2004,14431,37940,364,017.1/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=7540&comboTribunal=ba,351
2004,14431,37940,363,017.2/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=7540&comboTribunal=ba,352
2004,14431,37958,141,503/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=580/2004&comboTribunal=ba,353
2004,14431,37958,142,503A/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=580/2004&comboTribunal=ba,354
2004,14431,38067,174,301/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=369/04&comboTribunal=ba,355
2004,14431,38067,175,300/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=368/04&comboTribunal=ba,356
2004,14431,38075,132,2.478/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=995/2004&comboTribunal=ba,357
2004,14431,38172,43,4.7,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=04&comboTribunal=ba,358
2004,14431,38172,54,4.18,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=04&comboTribunal=ba,359
2004,14431,39845,274,26.5/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=26.5/04&comboTribunal=ba,360
2004,14431,39853,81,0740/01,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=006&comboTribunal=ba,361
2004,14431,39853,75,0740/02,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=006&comboTribunal=ba,362
2004,14431,38342,50,317/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=007.8/2004&comboTribunal=ba,363
2004,14431,38415,414,153/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=null&comboTribunal=ba,364
2004,14431,38415,413,154/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=null&comboTribunal=ba,365
2004,14431,38415,121,123/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=null&comboTribunal=ba,366
2004,14431,38490,789,035/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=013103&comboTribunal=ba,367
2004,14431,38512,115,81/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=173&comboTribunal=ba,368
2004,14431,39870,332,421/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=470/04&comboTribunal=ba,369
2004,14431,39870,333,422/04,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=471/04&comboTribunal=ba,370
2004,14431,35491,56,0086,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=328&comboTribunal=ba,371
2004,14431,38610,41,007.12/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=0116&comboTribunal=ba,372
2004,14431,38733,220,200,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=064&comboTribunal=ba,373
2004,14431,38830,134,238/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=null&comboTribunal=ba,374
2004,14431,38830,274,239/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=null&comboTribunal=ba,375
2004,14431,38830,183,291/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=null&comboTribunal=ba,376
2004,14431,38830,185,293/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=null&comboTribunal=ba,377
2004,14431,38830,184,292/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=null&comboTribunal=ba,378
2004,14431,38830,172,280/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=null&comboTribunal=ba,379
2004,14431,38830,177,285/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=null&comboTribunal=ba,380
2004,14431,38830,181,289/2004,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=null&comboTribunal=ba,381
